Price,Close,High,Low,Open,Volume
2024-04-10,808.7548217773438,812.7241705958828,803.7931357541698,808.7548217773438,27480849
2024-04-11,813.7164916992188,813.7164916992188,804.7854570342273,804.7854570342273,25200651
2024-04-12,811.7318115234375,819.6705089466496,810.739474345536,816.6934974129451,31508936
2024-04-15,799.8237915039062,805.7778147657219,796.8467798729985,797.8391170833011,38913470
2024-04-16,781.961669921875,796.8467270904387,778.9846584881623,795.8543899458678,49508969
2024-04-17,797.839111328125,801.8084601407028,786.9234020935362,791.8850881092584,34472074
2024-04-18,797.839111328125,803.7931345469916,785.9310648903918,789.9004137029696,43598591
2024-04-19,744.2528686523438,764.0996118164062,740.2835200195312,763.1072746582031,130968654
2024-04-22,736.314208984375,751.1992671174822,734.3295345666273,734.3295345666273,46540798
2024-04-23,748.2222290039062,755.168589220123,746.2375546564158,755.168589220123,30423647
2024-04-24,777.0000610351562,778.984735520559,763.1073396373373,764.0996768800387,39457128
2024-04-25,760.1303100585938,768.0690078137749,759.1379728391961,764.0996589361844,28534926
2024-04-26,776.0076904296875,782.9540508299532,776.0076904296875,781.9617136299153,32571247
2024-04-29,788.9080810546875,788.9080810546875,780.9693833836969,783.9463950103184,26765837
2024-04-30,783.9463500976562,795.8543959219245,783.9463500976562,790.8927101618127,39051972
2024-05-02,766.0842895507812,782.9540213155005,766.0842895507812,782.9540213155005,40527228
2024-05-03,774.0230102539062,781.961707794972,767.0766499054738,781.961707794972,29901556
2024-05-06,779.9769897460938,786.9233497056646,779.9769897460938,784.9386754315015,32599878
2024-05-07,793.8697509765625,793.8697509765625,785.9310534667968,790.8927394104004,33890214
2024-05-08,795.8544311523438,795.8544311523438,785.9310591928381,787.9157335847393,21757193
2024-05-09,789.900390625,795.8544136699121,789.900390625,791.885064973304,21923999
2024-05-10,795.8544311523438,800.8161171320965,791.8850823685415,796.8467683482943,25101318
2024-05-13,812.7241821289062,818.6782054412059,811.7318449101897,816.6935310037727,34812619
2024-05-14,818.6781616210938,818.6781616210938,804.7854413026752,809.7471271306819,28691846
2024-05-15,832.5709228515625,837.5326089233835,830.586248422834,831.5785856371983,39467772
2024-05-16,834.5556030273438,849.4406613453106,830.5862541425525,845.4713124605195,43927195
2024-05-17,828.6015014648438,841.5018841223803,827.609164337341,841.5018841223803,26207289
2024-05-20,828.6015014648438,831.5785128473522,815.7011188073072,827.609164337341,28808661
2024-05-21,834.5556030273438,834.5556030273438,823.639893594168,823.639893594168,19705349
2024-05-22,857.3793334960938,858.3716706876402,836.5402524736193,838.524926856712,36628342
2024-05-23,868.2950439453125,870.2797183314732,860.3563464006696,868.2950439453125,37266618
2024-05-24,860.3563232421875,865.318009074034,851.4252887448637,851.4252887448637,34136382
2024-05-27,862.341064453125,871.2720996430883,859.3640527231372,865.3180761831128,26726954
2024-05-28,858.3716430664062,866.310340343321,858.3716430664062,860.3563173856348,25329216
2024-05-29,850.4329833984375,861.3486926369238,849.4406461949387,854.4023322124325,33436835
2024-05-30,831.5785522460938,841.5019239912739,831.5785522460938,834.5555637696477,38065102
2024-05-31,814.7088012695312,839.5172300536218,814.7088012695312,831.5785328427128,77438401
2024-06-03,839.5172119140625,846.4635718235169,830.586177744764,832.5708520046081,28345488
2024-06-04,832.5709228515625,844.4789694239329,830.586248422834,837.5326089233835,28223635
2024-06-05,847.4559936523438,850.433005339647,828.6015862994228,834.5556096740294,31975446
2024-06-06,887.1494750976562,892.1111611999921,878.2184401134516,886.157137877189,62925136
2024-06-07,872.264404296875,881.1954391531569,872.264404296875,878.2184275343963,41075399
2024-06-11,876.2337036132812,888.1417494155003,876.2337036132812,885.1647379649455,48228488
2024-06-12,902.0344848632812,906.9961706986129,881.1954043548886,881.1954043548886,48106925
2024-06-13,915.4826049804688,931.4213663294214,907.5132243059924,919.4672953177069,55857091
2024-06-14,918.4711303710938,918.4711303710938,901.5361962970063,912.4940948155336,38408123
2024-06-17,917.4749755859375,921.4596660336506,909.5055946905113,909.5055946905113,26292426
2024-06-18,939.3907470703125,946.3639551609723,936.4022293171726,940.3869196546924,37876013
2024-06-19,977.2453002929688,980.2338180308677,949.3524680725782,949.3524680725782,72228052
2024-06-20,977.2453002929688,977.2453002929688,967.2835744999721,967.2835744999721,48225374
2024-06-21,966.2874145507812,974.2567952893444,956.3256886275773,957.3218612198976,88376132
2024-06-24,936.4022216796875,956.3256732047872,936.4022216796875,954.3333280522772,66391994
2024-06-25,941.3831176757812,941.3831176757812,919.4673202272445,921.4596654498388,57368432
2024-06-26,956.32568359375,956.32568359375,947.3601303100586,947.3601303100586,44967166
2024-06-27,956.32568359375,957.3218561808268,945.3677851359049,947.3601303100586,39729446
2024-06-28,962.302734375,967.2835973893634,951.3448357434006,952.3410083462733,39138210
2024-07-01,964.2951049804688,973.2606586424772,961.3065870931326,964.2951049804688,19935737
2024-07-02,956.32568359375,967.283582051595,955.3295110066731,963.2988917032877,25427569
2024-07-03,975.2529907226562,975.2529907226562,963.2989193348403,972.2644728757023,24070411
2024-07-04,1001.1534423828125,1006.1343052802395,993.1840617469295,996.1725794853857,41893299
2024-07-05,1001.1534423828125,1006.1343052802395,996.1725794853857,1001.1534423828125,19998094
2024-07-08,1031.0386962890625,1045.9812860903533,996.1726534193841,1001.153516686481,40146763
2024-07-09,1036.01953125,1050.9621206430288,1021.0769418569711,1026.0578049879807,46373121
2024-07-10,1041.0003662109375,1045.9812292071622,1011.1151882335901,1016.0960512298146,46206302
2024-07-11,1075.866455078125,1075.866455078125,1050.9621389883534,1060.9238654242622,41724336
2024-07-12,1036.01953125,1041.0003943810095,1021.0769418569711,1026.0578049879807,68983062
2024-07-15,1036.01953125,1041.0003943810095,1021.0769418569711,1036.01953125,38393309
2024-07-16,1050.962158203125,1065.9047481301836,1031.038704967047,1036.0195682760664,32125609
2024-07-17,1026.0577392578125,1041.0003276936059,1016.0960136339503,1031.0386020697435,54022399
2024-07-18,1001.1534423828125,1001.1534423828125,982.2261633725902,984.218508531561,81990095
2024-07-19,966.2874145507812,991.191729358791,966.2874145507812,984.2185212125484,92507621
2024-07-22,935.4060668945312,961.3065543697792,934.4098942993295,960.3103817745774,83062356
2024-07-23,975.2529907226562,975.2529907226562,952.3410205626756,959.3142288722349,47213266
2024-07-26,920.4635009765625,926.4405366971896,911.497947395622,911.497947395622,82081735
2024-07-29,940.386962890625,944.371653411348,932.4175818491791,938.3946176302635,40809258
2024-07-30,936.4022216796875,945.3677748659824,922.4558056121176,926.4404959171376,41761392
2024-07-31,930.4252319335938,936.402267684773,924.4481961824143,925.4443688076109,39894991
2024-08-01,956.32568359375,965.2912368774414,944.3716125488281,965.2912368774414,47382270
2024-08-02,899.5438842773438,924.448200010382,899.5438842773438,914.4864737171667,76144485
2024-08-05,811.8806762695312,853.7199258441575,809.8883310516919,848.7390627995591,144057989
2024-08-06,876.6318969726562,891.5744861255993,836.7849925648082,864.6778256503019,102930842
2024-08-07,916.4788208007812,916.4788208007812,889.5821597555409,897.5515408059825,59158704
2024-08-08,892.5706787109375,901.5362324033465,883.6051250185286,897.551541873387,38236391
2024-08-09,930.4252319335938,930.4252319335938,918.4711604312349,923.4520235572178,49494621
2024-08-12,936.4022216796875,944.3716022897273,927.4366684933926,938.3945668321975,38331663
2024-08-13,937.3984375,941.3831279888417,933.4137470111583,941.3831279888417,25764381
2024-08-14,944.3716430664062,951.3448514012847,941.3831252086011,947.3601609242113,36780856
2024-08-15,939.3907470703125,946.3639551609723,937.3984019015526,941.3830922390724,19476402
2024-08-16,965.291259765625,965.291259765625,954.3333610479553,959.3142241014415,44062316
2024-08-19,969.2759399414062,971.2682851416969,960.3103865400983,965.2912495408249,21348863
2024-08-20,969.2759399414062,973.2606303419875,964.2950769406796,973.2606303419875,24039959
2024-08-21,954.3333740234375,960.310409768887,952.3410287749543,957.3218918961622,29758188
2024-08-22,947.3601684570312,960.3104126104922,944.3716505754634,954.3333768473564,24349754
2024-08-23,945.3677978515625,948.3563156529899,935.4060718468041,940.3869348491833,27592153
2024-08-26,946.3639526367188,957.3218510356702,941.3830897281044,953.3371607087788,25057581
2024-08-27,938.3945922851562,942.3792826982567,936.402247078606,941.3831100949816,18693037
2024-08-28,960.3103637695312,960.3103637695312,939.3907396625186,941.3830848155675,31059233
2024-08-29,939.3907470703125,943.3754374078324,933.4137115640326,938.3945744859325,43530708
2024-08-30,940.386962890625,948.356343932071,937.3984450000828,940.386962890625,63834981
2024-09-02,944.3716430664062,951.3448514012847,939.3907799700644,946.363988304943,18646835
2024-09-03,936.4022216796875,948.3562925947473,935.4060491034325,944.3716022897273,19547575
2024-09-04,885.5974731445312,901.5362353158614,884.6013005088232,890.578336323072,79709021
2024-09-05,898.5476684570312,911.4979120157246,896.5553232941554,903.5285313642211,30512026
2024-09-06,914.4864501953125,914.4864501953125,899.5438611398336,905.5208967620251,24458336
2024-09-09,895.5592041015625,896.5553767423874,887.5898229749636,888.5859956157884,35885268
2024-09-10,900.5400390625,907.5132473295769,897.5515212337527,903.5285568912473,33498628
2024-09-11,897.551513671875,902.5323766778232,896.5553410706854,902.5323766778232,18029342
2024-09-12,936.4022216796875,940.3869119847075,924.4481507646276,932.4175313746675,39454846
2024-09-13,943.37548828125,951.3448693860546,935.4061071764453,951.3448693860546,25347586
2024-09-16,943.37548828125,948.3563514717529,939.3907977288477,948.3563514717529,13626239
2024-09-18,937.3984375,944.3716458554729,929.4290565223167,941.3831279888417,28424324
2024-09-19,956.32568359375,956.32568359375,932.4175415039062,936.4022318522135,32739630
2024-09-20,969.2759399414062,978.2414933427142,967.2835947411156,977.2453207425689,60133709
2024-09-23,973.2606201171875,973.2606201171875,967.2835845791086,967.2835845791086,14497067
2024-09-24,983.2223510742188,983.2223510742188,967.2835895573115,972.264452531345,26785975
2024-09-25,1001.1534423828125,1001.1534423828125,994.1802343264148,996.1725794853857,39405222
2024-09-26,1011.1151733398438,1011.1151733398438,1001.153447494131,1006.1343104169874,38321585
2024-09-27,996.172607421875,1021.0769226074218,996.172607421875,1016.0960595703125,35783779
2024-09-30,953.337158203125,986.2108533135777,953.337158203125,974.2567823643221,61603217
2024-10-01,968.27978515625,973.2606482486176,963.2989220638825,963.2989220638825,26760355
2024-10-04,973.2606201171875,982.2261734243059,963.2988942203893,982.2261734243059,40934818
2024-10-07,1001.1534423828125,1006.1343052802395,985.2146811110464,989.1993714289879,39667071
2024-10-08,1006.1343383789062,1006.1343383789062,993.1840944195737,996.1726122563427,30845902
2024-10-09,1016.0960693359375,1031.0386585908777,1016.0960693359375,1026.0577955058977,46975717
2024-10-11,1041.0003662109375,1045.9812292071622,1016.0960512298146,1021.0769142260392,43058754
2024-10-14,1041.0003662109375,1050.9620922033866,1031.0386402184884,1041.0003662109375,36858874
2024-10-15,1065.9046630859375,1070.885525997554,1045.9812114394713,1045.9812114394713,42850176
2024-10-16,1041.0003662109375,1065.9046811920605,1031.0386402184884,1036.019503214713,52652149
2024-10-17,1031.0386962890625,1050.9621493574502,1026.0578330219657,1045.9812860903533,54173771
2024-10-18,1080.8472900390625,1095.7898793022753,1070.8855638635873,1090.8090162145377,85011961
2024-10-21,1080.8472900390625,1090.8090162145377,1075.866426951325,1085.8281531268,36491060
2024-10-22,1070.885498046875,1070.885498046875,1055.942909702035,1060.9237724836482,41197877
2024-10-23,1055.9429931640625,1065.9047195146668,1050.9621299887604,1055.9429931640625,31423466
2024-10-24,1055.9429931640625,1070.885582689969,1050.9621299887604,1065.9047195146668,38236996
2024-10-25,1060.923828125,1065.9046911678404,1055.9429650821596,1060.923828125,22009575
2024-10-28,1045.981201171875,1075.8663783482143,1045.981201171875,1070.8855154854912,40142324
2024-10-29,1036.01953125,1036.01953125,1016.0960787259615,1031.0386681189902,45415773
2024-10-30,1026.0577392578125,1050.9620533174682,1026.0577392578125,1036.0194648816748,38201984
2024-11-01,1021.076904296875,1026.0577672446648,992.1878991996952,992.1878991996952,54480255
2024-11-04,1036.01953125,1041.0003943810095,1021.0769418569711,1026.0578049879807,26747978
2024-11-05,1045.981201171875,1050.9620640345981,1026.0577497209822,1026.0577497209822,32385622
2024-11-06,1055.9429931640625,1075.866445865271,1036.0195404628537,1045.9812668134582,55349259
2024-11-07,1060.923828125,1070.8855542106808,1045.9812389964789,1045.9812389964789,43975446
2024-11-08,1085.828125,1085.828125,1075.8663990825687,1080.8472620412845,37099479
2024-11-11,1080.8472900390625,1085.8281531268,1065.9047007758497,1075.866426951325,34690205
2024-11-12,1045.981201171875,1060.9237897600447,1045.981201171875,1055.9429268973215,51099848
2024-11-13,1031.0386962890625,1045.9812860903533,1031.0386962890625,1041.0004228232565,42331232
2024-11-14,1031.0386962890625,1036.0195595561595,1021.0769697548687,1026.0578330219657,44627940
2024-11-15,1031.0386962890625,1041.0004228232565,1026.0578330219657,1036.0195595561595,34791611
2024-11-18,1021.076904296875,1031.0386301924543,1016.0960413490855,1026.0577672446648,31815076
2024-11-19,1036.01953125,1041.0003943810095,1021.0769418569711,1026.0578049879807,24349599
2024-11-20,1021.076904296875,1021.076904296875,1021.076904296875,1021.076904296875,40203197
2024-11-21,1006.1343383789062,1021.0769275627514,1006.1343383789062,1016.0960645014696,41429227
2024-11-22,1036.01953125,1045.9812575120193,1031.0386681189902,1031.0386681189902,25187973
2024-11-25,1026.0577392578125,1045.9811905055371,1026.0577392578125,1041.0003276936059,49566674
2024-11-26,1006.1343383789062,1016.0960645014696,1006.1343383789062,1011.1152014401879,27312402
2024-11-27,996.172607421875,1016.0960595703125,996.172607421875,1006.1343334960937,31276090
2024-11-28,1001.1534423828125,1001.1534423828125,988.2031988495025,1001.1534423828125,33689956
2024-11-29,992.1879272460938,1006.1343438941312,990.1955820106599,991.1917546283769,40094983
2024-12-02,1031.0386962890625,1036.0195595561595,1011.1152432206749,1016.0961064877717,31168404
2024-12-03,1050.962158203125,1060.9238848211642,1050.962158203125,1055.9430215121445,43414538
2024-12-04,1065.9046630859375,1065.9046630859375,1050.962074351088,1060.923800174321,33466290
2024-12-05,1070.885498046875,1075.8663608284885,1065.9046352652617,1065.9046352652617,31425359
2024-12-06,1060.923828125,1075.8664172535211,1055.9429650821596,1070.8855542106808,30765288
2024-12-09,1070.885498046875,1070.885498046875,1060.9237724836482,1065.9046352652617,22247131
2024-12-10,1060.923828125,1070.8855542106808,1055.9429650821596,1065.9046911678404,28506584
2024-12-11,1041.0003662109375,1055.9429551996113,1041.0003662109375,1041.0003662109375,25264194
2024-12-12,1060.0,1065.0,1055.0,1060.0,22791260
2024-12-13,1065.0,1070.0,1055.0,1060.0,20423659
2024-12-16,1085.0,1085.0,1075.0,1085.0,39722392
2024-12-17,1075.0,1095.0,1075.0,1090.0,37880707
2024-12-18,1085.0,1090.0,1070.0,1075.0,41863190
2024-12-19,1070.0,1070.0,1055.0,1065.0,42702851
2024-12-20,1035.0,1060.0,1035.0,1060.0,52030520
2024-12-23,1080.0,1080.0,1060.0,1065.0,30728473
2024-12-24,1080.0,1095.0,1080.0,1095.0,26461906
2024-12-25,1085.0,1090.0,1080.0,1090.0,15481622
2024-12-26,1085.0,1090.0,1085.0,1085.0,14374900
2024-12-27,1090.0,1095.0,1080.0,1080.0,24948385
2024-12-30,1090.0,1095.0,1085.0,1090.0,23954634
2024-12-31,1075.0,1085.0,1075.0,1080.0,28397820
2025-01-02,1065.0,1075.0,1055.0,1070.0,43177098
2025-01-03,1075.0,1085.0,1075.0,1080.0,30415096
2025-01-06,1125.0,1125.0,1095.0,1100.0,69289786
2025-01-07,1130.0,1160.0,1130.0,1150.0,48758688
2025-01-08,1105.0,1130.0,1105.0,1110.0,45211419
2025-01-09,1100.0,1115.0,1100.0,1100.0,27263215
2025-01-10,1100.0,1110.0,1100.0,1100.0,22021522
2025-01-13,1075.0,1115.0,1070.0,1110.0,56690300
2025-01-14,1090.0,1090.0,1075.0,1085.0,28695247
2025-01-15,1065.0,1085.0,1065.0,1085.0,35489482
2025-01-16,1105.0,1115.0,1090.0,1095.0,47542962
2025-01-17,1120.0,1125.0,1095.0,1125.0,59214050
2025-01-20,1120.0,1135.0,1120.0,1125.0,29834528
2025-01-21,1120.0,1125.0,1110.0,1115.0,21904213
2025-01-22,1135.0,1150.0,1135.0,1140.0,42960405
2025-02-03,1070.0,1075.0,1060.0,1065.0,97946226
2025-02-04,1095.0,1100.0,1080.0,1085.0,53308108
2025-02-05,1110.0,1120.0,1105.0,1110.0,40385340
2025-02-06,1115.0,1120.0,1105.0,1120.0,29971252
2025-02-07,1125.0,1125.0,1105.0,1110.0,27883220
2025-02-10,1105.0,1125.0,1095.0,1125.0,28527108
2025-02-11,1110.0,1115.0,1100.0,1110.0,18898928
2025-02-12,1100.0,1115.0,1100.0,1110.0,24172954
2025-02-13,1090.0,1095.0,1080.0,1090.0,33210403
2025-02-14,1060.0,1070.0,1060.0,1065.0,64486940
2025-02-17,1085.0,1085.0,1065.0,1065.0,35491271
2025-02-18,1100.0,1100.0,1080.0,1085.0,21616188
2025-02-19,1090.0,1095.0,1085.0,1090.0,26400293
2025-02-20,1080.0,1085.0,1070.0,1080.0,29643124
2025-02-21,1095.0,1095.0,1080.0,1085.0,28972910
2025-02-24,1075.0,1085.0,1075.0,1080.0,30822970
2025-02-25,1055.0,1060.0,1050.0,1055.0,45158522
2025-02-26,1060.0,1060.0,1045.0,1045.0,36768449
2025-02-27,1040.0,1065.0,1040.0,1065.0,55283596
2025-03-03,1020.0,1020.0,1000.0,1000.0,65621663
2025-03-04,1000.0,1010.0,996.0,996.0,64569262
2025-03-05,1020.0,1030.0,1015.0,1020.0,41994320
2025-03-06,1005.0,1025.0,1005.0,1020.0,45187017
2025-03-07,1005.0,1010.0,1000.0,1005.0,40822280
2025-03-10,998.0,1005.0,992.0,1005.0,46849886
2025-03-11,971.0,979.0,963.0,969.0,50204233
2025-03-12,988.0,995.0,976.0,980.0,34184887
2025-03-13,965.0,1005.0,965.0,1000.0,37035693
2025-03-14,959.0,969.0,955.0,965.0,34333748
2025-03-17,970.0,985.0,968.0,977.0,31491061
2025-03-18,971.0,978.0,968.0,976.0,21575327
2025-03-19,952.0,967.0,950.0,965.0,35245036
2025-03-20,985.0,985.0,971.0,978.0,28715956
2025-03-21,972.0,987.0,970.0,985.0,39214916
2025-03-24,972.0,987.0,972.0,986.0,16121506
2025-03-25,990.0,995.0,985.0,989.0,26167428
2025-03-26,980.0,995.0,980.0,995.0,21735917
2025-03-27,958.0,964.0,958.0,961.0,34563256
2025-03-28,952.0,955.0,946.0,946.0,33101234
2025-03-31,910.0,924.0,910.0,920.0,51064611
2025-04-01,944.0,946.0,925.0,929.0,32197752
2025-04-02,942.0,952.0,938.0,949.0,24849656
2025-04-07,848.0,848.0,848.0,848.0,23820773
2025-04-08,816.0,843.0,797.0,797.0,116648736
2025-04-09,785.0,826.0,780.0,809.0,107582838
2025-04-10,863.0,863.0,863.0,863.0,19416428
2025-04-11,889.0,889.0,836.0,848.0,76103586
2025-04-14,865.0,903.0,865.0,895.0,66326054
2025-04-15,877.0,879.0,865.0,874.0,30562095
2025-04-16,855.0,869.0,852.0,867.0,42128082
2025-04-17,847.0,856.0,842.0,849.0,33684502
2025-04-18,850.0,858.0,850.0,853.0,20101219
2025-04-21,835.0,847.0,832.0,844.0,18415705
2025-04-22,816.0,829.0,816.0,826.0,28888527
2025-04-23,873.0,873.0,848.0,853.0,37863656
2025-04-24,864.0,886.0,859.0,886.0,32238198
2025-04-25,888.0,901.0,886.0,900.0,34640282
2025-04-28,897.0,898.0,893.0,898.0,21830091
2025-04-29,902.0,902.0,893.0,897.0,24362874
2025-04-30,908.0,908.0,899.0,901.0,35405654
2025-05-02,950.0,950.0,932.0,938.0,43873135
2025-05-05,938.0,957.0,923.0,956.0,52770209
2025-05-06,920.0,930.0,916.0,916.0,37538894
2025-05-07,928.0,932.0,911.0,925.0,36907620
2025-05-08,918.0,939.0,918.0,933.0,27985917
2025-05-09,949.0,949.0,934.0,938.0,36383573
2025-05-12,957.0,962.0,952.0,954.0,23402547
2025-05-13,969.0,990.0,969.0,990.0,38047856
2025-05-14,999.0,999.0,988.0,990.0,40475123
2025-05-15,993.0,1000.0,993.0,1000.0,24662270
2025-05-16,998.0,998.0,989.0,991.0,16878650
2025-05-19,984.0,994.0,980.0,993.0,19906139
2025-05-20,978.0,994.0,978.0,991.0,20897857
2025-05-21,990.0,999.0,983.0,986.0,26248757
2025-05-22,982.0,988.0,979.0,988.0,18747545
2025-05-23,984.0,993.0,975.0,993.0,22213030
2025-05-26,976.0,984.0,975.0,975.0,19329052
2025-05-27,965.0,975.0,961.0,971.0,26355315
2025-05-28,967.0,985.0,967.0,984.0,26471533
2025-05-29,967.0,986.0,967.0,986.0,48602590
2025-06-02,946.0,961.0,946.0,958.0,33676511
2025-06-03,950.0,965.0,950.0,960.0,26020787
2025-06-04,990.0,990.0,970.0,974.0,37233567
2025-06-05,998.0,1000.0,991.0,1000.0,24414444
2025-06-06,995.0,997.0,991.0,997.0,13670307
2025-06-09,1005.0,1010.0,1000.0,1005.0,21674308
2025-06-10,1045.0,1050.0,1020.0,1025.0,44877640
2025-06-11,1065.0,1070.0,1055.0,1065.0,37178498
2025-06-12,1045.0,1060.0,1045.0,1055.0,25221606
2025-06-13,1030.0,1040.0,1025.0,1040.0,28393455
2025-06-16,1025.0,1030.0,1015.0,1030.0,28580673
2025-06-17,1045.0,1050.0,1035.0,1040.0,26517379
2025-06-18,1055.0,1055.0,1030.0,1040.0,37931721
2025-06-19,1035.0,1045.0,1030.0,1045.0,24002557
2025-06-20,1055.0,1055.0,1025.0,1030.0,57831332
2025-06-23,1020.0,1030.0,1015.0,1025.0,32143872
2025-06-24,1050.0,1050.0,1040.0,1045.0,28163537
2025-06-25,1070.0,1070.0,1055.0,1060.0,38783736
2025-06-26,1075.0,1080.0,1065.0,1075.0,36056692
2025-06-27,1080.0,1080.0,1060.0,1070.0,32549027
2025-06-30,1060.0,1080.0,1060.0,1075.0,32413717
2025-07-01,1085.0,1095.0,1075.0,1080.0,44299887
2025-07-02,1085.0,1085.0,1070.0,1075.0,23822731
2025-07-03,1090.0,1105.0,1090.0,1105.0,36973556
