Price,Close,High,Low,Open,Volume
Ticker,2454.TW,2454.TW,2454.TW,2454.TW,2454.TW
Date,,,,,
2024-05-06,972.7010498046875,996.1962442444143,972.7010498046875,996.1962442444143,4516638
2024-05-07,982.0990600585938,991.4971371883411,972.7009829288464,986.7980986234675,3178782
2024-05-08,1029.0894775390625,1033.7885162492864,996.1962065674942,1014.9923614083904,9985063
2024-05-09,1029.0894775390625,1057.2837098004065,1024.3904388288383,1033.7885162492864,7792270
2024-05-10,1029.0894775390625,1038.4875549595106,1014.9923614083904,1038.4875549595106,4456276
2024-05-13,1047.8856201171875,1052.5846587724216,1033.7885041514853,1047.8856201171875,4025166
2024-05-14,1085.47802734375,1090.17706642316,1043.1866756290585,1047.8857147084686,7534580
2024-05-15,1085.47802734375,1104.2741836613907,1076.0799491849298,1099.5751445819806,5522444
2024-05-16,1118.3712158203125,1137.1673707080488,1104.2740996545103,1108.9731383764442,10020318
2024-05-17,1094.8760986328125,1113.6722548325174,1094.8760986328125,1108.9732157825913,6360397
2024-05-20,1118.3712158203125,1123.0702545422466,1094.876022210642,1094.876022210642,6031212
2024-05-21,1104.274169921875,1118.3712869847075,1094.8760918799867,1108.9732089428192,3369008
2024-05-22,1113.6722412109375,1118.3712802033888,1090.1770462486816,1118.3712802033888,4429872
2024-05-23,1132.4683837890625,1137.1674227259466,1113.6722280415263,1123.0703059152943,6200782
2024-05-24,1123.0703125,1132.4683904288704,1118.3712735355648,1118.3712735355648,3253977
2024-05-27,1207.6529541015625,1231.148147761126,1160.6625667824355,1174.7596829781737,14370057
2024-05-28,1231.148193359375,1240.5462711712785,1207.6529988296159,1221.7501155474713,10026387
2024-05-29,1212.35205078125,1235.8472455638325,1198.2549339117006,1231.1482066073158,7857214
2024-05-30,1212.35205078125,1221.750128694283,1174.7597391291183,1179.4587780856348,8407440
2024-05-31,1160.66259765625,1235.8472193667762,1151.2645199424342,1235.8472193667762,14212589
2024-06-03,1193.555908203125,1193.555908203125,1165.3616741510828,1188.8568691944513,6293578
2024-06-04,1165.361572265625,1193.5558038526965,1146.5654178742438,1184.157726657006,6985162
2024-06-05,1155.9635009765625,1170.0606168421302,1146.5654237328506,1165.3615782202744,5828522
2024-06-06,1212.35205078125,1221.750128694283,1160.662622259569,1179.4587780856348,9895619
2024-06-07,1198.2547607421875,1212.3518755744485,1193.555722464767,1212.3518755744485,4931241
2024-06-11,1193.555908203125,1202.9539862204724,1174.7597521684302,1193.555908203125,5557895
2024-06-12,1221.7501220703125,1231.148199932392,1188.8568495530349,1193.5558884840746,7741796
2024-06-13,1301.6337890625,1315.7309059115523,1245.2453216662907,1259.342438515343,13075007
2024-06-14,1311.0318603515625,1311.0318603515625,1282.8376267956148,1311.0318603515625,5947681
2024-06-17,1296.9346923828125,1306.3327698638475,1282.8375761612601,1292.2356536422951,4297102
2024-06-18,1320.429931640625,1320.429931640625,1292.235698224811,1292.235698224811,7677930
2024-06-19,1395.614501953125,1395.614501953125,1334.5269985006314,1339.2260372277462,11552021
2024-06-20,1409.711669921875,1409.711669921875,1372.1193587239584,1395.6145532226562,6213796
2024-06-21,1400.3135986328125,1405.0126375543991,1358.022248338533,1381.517442946466,10724486
2024-06-24,1325.12890625,1376.8183316710993,1320.4298675753546,1367.4202543218084,9093868
2024-06-25,1301.6337890625,1315.7309059115523,1282.8376332637636,1287.5366722134477,9382535
2024-06-26,1320.429931640625,1343.9251261538034,1311.0318538353536,1311.0318538353536,4993229
2024-06-27,1311.0318603515625,1325.1289771295362,1296.9347435735888,1296.9347435735888,4724876
2024-06-28,1315.7308349609375,1320.4298736572266,1292.2356414794922,1315.7308349609375,6843642
2024-07-01,1329.8280029296875,1353.3231973277386,1320.4299251704672,1320.4299251704672,5023006
2024-07-02,1325.12890625,1329.8279449246454,1306.3327515514184,1325.12890625,5090265
2024-07-03,1320.429931640625,1343.9251261538034,1306.3328149327178,1343.9251261538034,6361645
2024-07-04,1320.8192138671875,1344.8341086647727,1320.8192138671875,1325.6221928267046,7642964
2024-07-05,1296.8043212890625,1330.4251740632235,1282.3953843858508,1325.6221950954862,6406820
2024-07-08,1364.0460205078125,1364.0460205078125,1282.3953784351618,1287.1983573806117,7726110
2024-07-09,1402.4698486328125,1402.4698486328125,1359.2430382297464,1392.8638907654645,9654123
2024-07-10,1378.4549560546875,1402.469850759473,1354.440061349902,1397.666871818516,5443505
2024-07-11,1364.0460205078125,1402.4698520714128,1359.2430415623624,1378.4549573441625,5250273
2024-07-12,1306.4102783203125,1330.425173142377,1296.8043203914867,1311.2132572847254,6871306
2024-07-15,1301.6072998046875,1325.6221946350322,1296.8043208386187,1316.0162367028943,3536752
2024-07-16,1292.0013427734375,1311.2132586511093,1272.7894268957655,1301.6073007122734,5001135
2024-07-17,1272.7894287109375,1292.0013446160083,1253.5775128058667,1282.395386663473,5978911
2024-07-18,1229.5626220703125,1239.1685800552368,1200.7447481155396,1219.9566640853882,9831726
2024-07-19,1210.3507080078125,1234.3656030079676,1210.3507080078125,1210.3507080078125,5871057
2024-07-22,1176.7298583984375,1210.3507114955357,1147.9119843152105,1205.5477324816645,7245311
2024-07-23,1224.759521484375,1224.759521484375,1191.138671875,1205.547607421875,6430338
2024-07-26,1195.9417724609375,1205.547730472672,1138.3060243905309,1143.109003396398,10242503
2024-07-29,1191.1387939453125,1229.5626260080646,1181.5328359296245,1215.1536889845324,5100068
2024-07-30,1205.5477294921875,1205.5477294921875,1162.3209184745394,1181.532834482383,4423237
2024-07-31,1171.9268798828125,1186.335816930552,1152.7149638191597,1181.5328379146388,7379704
2024-08-01,1133.5029296875,1186.335693359375,1133.5029296875,1167.123779296875,12041919
2024-08-02,1047.0494384765625,1095.079229232368,1047.0494384765625,1085.473271081207,13774887
2024-08-05,951.950439453125,979.807717701501,942.3444814364436,955.7928226597976,22181134
2024-08-06,1032.6405029296875,1047.0494401798692,994.2166702625362,1047.0494401798692,16439278
2024-08-07,1104.6851806640625,1104.6851806640625,1037.4434740149457,1047.0494321076767,10529284
2024-08-08,1071.0643310546875,1095.079226369815,1056.655393865611,1075.867310117713,8053732
2024-08-09,1080.6702880859375,1109.4881624348957,1075.8673090277778,1104.6851833767362,6961644
2024-08-12,1128.7000732421875,1128.7000732421875,1095.0792199966754,1099.8821990317488,4578908
2024-08-13,1114.291015625,1138.305908203125,1104.68505859375,1133.5029296875,3784683
2024-08-14,1138.3060302734375,1143.109009304127,1123.8970931813687,1128.7000722120583,4435983
2024-08-15,1109.4881591796875,1133.503054400027,1109.4881591796875,1123.8970963118911,3064248
2024-08-16,1181.5328369140625,1191.138794937754,1138.3060258074504,1138.3060258074504,6964050
2024-08-19,1205.5477294921875,1215.1536874961093,1181.532834482383,1191.1387924863047,5847224
2024-08-20,1200.7447509765625,1219.9566669921874,1191.1387929687498,1219.9566669921874,4293705
2024-08-21,1171.9268798828125,1191.138795946465,1162.3209218509862,1171.9268798828125,4500318
2024-08-22,1181.5328369140625,1191.138794937754,1167.1238998785252,1181.5328369140625,3022975
2024-08-23,1176.7298583984375,1176.7298583984375,1143.1090053013393,1157.517942342953,4222716
2024-08-26,1167.1239013671875,1195.9417754750193,1162.3209223492156,1195.9417754750193,3699292
2024-08-27,1162.3209228515625,1167.1239018716103,1143.1090067713715,1152.7149648114669,3877314
2024-08-28,1152.71484375,1171.9267578125,1138.305908203125,1157.517822265625,4610835
2024-08-29,1200.7447509765625,1205.5477299804686,1128.7000659179687,1128.7000659179687,5404585
2024-08-30,1191.1387939453125,1210.3507099766884,1176.7298569217805,1210.3507099766884,5810148
2024-09-02,1176.7298583984375,1200.7447534677933,1167.1239003706953,1191.1387954400511,3182122
2024-09-03,1171.9268798828125,1176.7298588987255,1152.7149638191597,1176.7298588987255,3422128
2024-09-04,1090.2762451171875,1123.8970984908453,1085.4732660638078,1090.2762451171875,9683111
2024-09-05,1066.2613525390625,1085.4732688010276,1061.458373473571,1075.867310670045,9051905
2024-09-06,1099.8822021484375,1104.6851811971205,1061.4583697589724,1066.2613488076556,5102862
2024-09-09,1061.4583740234375,1071.0643321593964,1047.0494368194995,1056.6553949554582,7139369
2024-09-10,1085.4732666015625,1085.4732666015625,1056.6553922670078,1071.0643294342851,5579319
2024-09-11,1066.2613525390625,1090.2762478665188,1066.2613525390625,1080.6702897355362,4019795
2024-09-12,1109.4881591796875,1109.4881591796875,1090.2762430034159,1104.6851801356195,4341122
2024-09-13,1080.6702880859375,1119.0941205512152,1080.6702880859375,1114.2911414930554,3453407
2024-09-16,1085.4732666015625,1085.4732666015625,1056.6553922670078,1075.8673084900443,3682733
2024-09-18,1061.4583740234375,1075.8673112273757,1051.8524158874789,1071.0643321593964,7064375
2024-09-19,1075.8671875,1085.47314453125,1037.443359375,1061.458251953125,7749361
2024-09-20,1080.6702880859375,1109.4881624348957,1080.6702880859375,1099.8822043185764,8871960
2024-09-23,1099.8822021484375,1104.6851811971205,1075.867306905022,1080.670285953705,4490555
2024-09-24,1147.9119873046875,1147.9119873046875,1090.2762389881343,1090.2762389881343,6847737
2024-09-25,1176.7298583984375,1181.5328374123087,1157.517942342953,1171.9268793845663,10887978
2024-09-26,1219.9566650390625,1229.562623031496,1181.5328330693283,1186.335812065545,9413246
2024-09-27,1210.3507080078125,1253.5775190080915,1200.7447500077506,1229.5626240079364,8955853
2024-09-30,1128.7000732421875,1186.3358216630652,1128.7000732421875,1186.3358216630652,8477410
2024-10-01,1162.3209228515625,1181.5328389317535,1143.1090067713715,1147.9119857914193,6000269
2024-10-04,1181.5328369140625,1191.138794937754,1152.714962842988,1152.714962842988,6956378
2024-10-07,1200.7447509765625,1243.9715620117188,1181.5328349609374,1200.7447509765625,8959497
2024-10-08,1176.7298583984375,1200.7447534677933,1176.7298583984375,1191.1387954400511,4347108
2024-10-09,1195.9417724609375,1224.759646496141,1191.1387934550703,1210.350709478539,5544071
2024-10-11,1248.7745361328125,1258.3804941030648,1215.153683236929,1215.153683236929,9881759
2024-10-14,1239.1685791015625,1258.3804950566255,1234.3656001127968,1258.3804950566255,3998990
2024-10-15,1248.7745361328125,1258.3804941030648,1239.16857816256,1258.3804941030648,5915032
2024-10-16,1224.759521484375,1243.971435546875,1210.3505859375,1210.3505859375,6461649
2024-10-17,1224.759521484375,1243.971435546875,1215.153564453125,1243.971435546875,4139436
2024-10-18,1253.5775146484375,1277.5924095650741,1243.9715566817829,1248.77453566511,8327410
2024-10-21,1277.5924072265625,1292.0013441501703,1258.3804913284187,1258.3804913284187,6320618
2024-10-22,1258.3804931640625,1263.1834721456046,1243.9715562194358,1258.3804931640625,5200879
2024-10-23,1248.7745361328125,1272.7894310584434,1224.7596412071814,1229.5626201923076,5399321
2024-10-24,1219.9566650390625,1253.57751801258,1219.9566650390625,1248.7745390163632,4473596
2024-10-25,1263.183349609375,1272.789306640625,1219.95654296875,1219.95654296875,6810511
2024-10-28,1282.395263671875,1287.1982421875,1263.183349609375,1277.59228515625,5375094
2024-10-29,1248.7745361328125,1263.183473088191,1234.3655991774338,1263.183473088191,5336390
2024-10-30,1239.1685791015625,1263.1834740453912,1234.3656001127968,1239.1685791015625,5429739
2024-11-01,1239.1685791015625,1248.774537079094,1171.926873258842,1171.926873258842,7755216
2024-11-04,1243.971435546875,1253.577392578125,1229.5625,1234.365478515625,3429980
2024-11-05,1239.1685791015625,1248.774537079094,1229.562621124031,1234.3656001127968,3613551
2024-11-06,1253.5775146484375,1267.9864515984195,1239.1685776984555,1239.1685776984555,3781856
2024-11-07,1253.5775146484375,1277.5924095650741,1248.77453566511,1277.5924095650741,4276840
2024-11-08,1229.5626220703125,1267.9864540100098,1229.5626220703125,1258.3804960250854,4130119
2024-11-11,1243.971435546875,1258.38037109375,1229.5625,1248.7744140625,2805531
2024-11-12,1215.1536865234375,1243.9715605121357,1215.1536865234375,1229.5626235177865,4165815
2024-11-13,1205.5477294921875,1224.7596455000312,1205.5477294921875,1215.1536874961093,4020882
2024-11-14,1186.3358154296875,1215.1536894887083,1181.5328364198506,1210.3507104788714,4261333
2024-11-15,1219.9566650390625,1224.7596440352793,1181.5328330693283,1191.1387910617618,4250152
2024-11-18,1191.1387939453125,1215.1536889845324,1181.5328359296245,1210.3507099766884,3884093
2024-11-19,1234.3656005859375,1239.1685795765443,1195.9417686610834,1205.547726642297,4308916
2024-11-20,1224.759521484375,1224.759521484375,1224.759521484375,1224.759521484375,4926471
2024-11-21,1215.1536865234375,1219.956665521554,1205.5477285272048,1215.1536865234375,2583520
2024-11-22,1258.3804931640625,1258.3804931640625,1219.9566613117247,1229.562619274809,6124283
2024-11-25,1229.5626220703125,1277.592411994934,1229.5626220703125,1272.789433002472,7448148
2024-11-26,1229.5626220703125,1239.1685800552368,1219.9566640853882,1229.5626220703125,3208553
2024-11-27,1200.7447509765625,1234.3656040039061,1200.7447509765625,1219.9566669921874,2932917
2024-11-28,1205.5477294921875,1215.1536874961093,1191.1387924863047,1210.3507084941484,4205695
2024-11-29,1205.5477294921875,1219.9566664980703,1176.729855480422,1186.3358134843438,4141261
2024-12-02,1258.3804931640625,1263.1834721456046,1219.9566613117247,1224.7596402932668,4380160
2024-12-03,1263.183349609375,1277.59228515625,1243.971435546875,1272.789306640625,5954597
2024-12-04,1267.9864501953125,1272.789429173325,1253.5775132612748,1263.1834712173,4729113
2024-12-05,1272.7894287109375,1282.395386663473,1258.3804917821344,1272.7894287109375,5251677
2024-12-06,1253.5775146484375,1287.198367531729,1248.77453566511,1272.789430581747,4223587
2024-12-09,1272.7894287109375,1272.7894287109375,1248.774533829599,1267.9864497346698,4075270
2024-12-10,1296.8043212890625,1306.4102792245371,1258.3804895471644,1263.1834685149017,5824301
2024-12-11,1296.8043212890625,1301.6073002567998,1253.577510579427,1267.9864474826388,6205868
2024-12-12,1325.6221923828125,1344.8341082144475,1316.016234466995,1316.016234466995,7666196
2024-12-13,1354.4400634765625,1354.4400634765625,1311.2132529400765,1330.4251687340702,6323798
2024-12-16,1330.4251708984375,1383.2579394178701,1330.4251708984375,1378.4549604615581,7194809
2024-12-17,1368.8489990234375,1388.060914799205,1335.2281464158443,1335.2281464158443,8783456
2024-12-18,1364.0460205078125,1373.6519783987126,1349.6370836714623,1373.6519783987126,5995195
2024-12-19,1364.0460205078125,1373.6519783987126,1340.0311257805622,1344.8341047260124,6353336
2024-12-20,1335.2281494140625,1368.8490020971503,1335.2281494140625,1364.0460231424236,5544646
2024-12-23,1354.4400634765625,1368.849000322058,1344.8341055795656,1349.6370845280642,4295456
2024-12-24,1349.6370849609375,1373.651979711132,1349.6370849609375,1373.651979711132,3196077
2024-12-25,1354.4400634765625,1373.6519792705562,1354.4400634765625,1364.0460213735594,2381315
2024-12-26,1364.0460205078125,1373.6519783987126,1359.2430415623624,1364.0460205078125,2351336
2024-12-27,1373.6519775390625,1383.257935423951,1364.046019654174,1364.046019654174,2283253
2024-12-30,1364.0460205078125,1378.4549573441625,1364.0460205078125,1373.6519783987126,2765852
2024-12-31,1359.2430419921875,1368.8489998861253,1344.834105151281,1354.4400630452187,3224086
2025-01-02,1323.93798828125,1372.972728587963,1309.227566189236,1368.0692545572917,6820305
2025-01-03,1338.6484375,1343.5519116300368,1309.2275927197802,1338.6484375,5752498
2025-01-06,1397.4901123046875,1397.4901123046875,1363.165793756853,1363.165793756853,6907233
2025-01-07,1461.2353515625,1471.0423002307048,1387.6832365509647,1417.1040825555788,12307998
2025-01-08,1441.6214599609375,1471.0423060825894,1431.8145112537202,1471.0423060825894,10805038
2025-01-09,1412.2005615234375,1451.4283548990886,1412.2005615234375,1441.6214065551758,7021298
2025-01-10,1436.7178955078125,1466.138739784423,1417.1039993234056,1431.8144214617107,7157266
2025-01-13,1363.165771484375,1431.8144074584081,1358.2622974862297,1407.297037467682,9742772
2025-01-14,1372.9727783203125,1387.683200945173,1353.3588814871653,1358.262355695452,5279672
2025-01-15,1392.586669921875,1417.1040408712038,1363.1658247826804,1363.1658247826804,6417175
2025-01-16,1431.814453125,1441.6214014340753,1402.393608197774,1422.0075048159247,7314623
2025-01-17,1402.3935546875,1426.910924524694,1392.5866067526224,1422.0074505572552,5488719
2025-01-20,1417.10400390625,1426.9109520301686,1397.4901076584126,1397.4901076584126,3956489
2025-01-21,1436.7178955078125,1446.5248436000159,1407.297051231202,1412.2005252773038,4428280
2025-01-22,1436.7178955078125,1466.138739784423,1436.7178955078125,1451.4283176461176,6502859
2025-02-03,1471.042236328125,1495.5596069335936,1387.6831762695313,1392.586650390625,18533177
2025-02-04,1461.2353515625,1500.4631462353188,1451.4284028942952,1480.8492488989093,8166768
2025-02-05,1495.5595703125,1500.4630443135247,1461.235252305328,1475.9456743084017,9064753
2025-02-06,1495.5595703125,1539.6908363217215,1490.6560963114755,1500.4630443135247,9371366
2025-02-07,1495.5595703125,1500.4630443135247,1475.9456743084017,1495.5595703125,6741142
2025-02-10,1451.4283447265625,1480.849189552101,1446.5248705889728,1475.9457154145111,8922872
2025-02-11,1480.8492431640625,1500.4631404245135,1461.2353459036112,1461.2353459036112,8486272
2025-02-12,1456.331787109375,1510.2700014467594,1451.4283130787037,1500.4630533854167,7865557
2025-02-13,1490.6561279296875,1490.6561279296875,1456.3318091944645,1466.1387574045282,4576098
2025-02-14,1475.9456787109375,1505.3665228048433,1475.9456787109375,1485.7526267422395,4726126
2025-02-17,1515.1734619140625,1515.1734619140625,1480.849144006624,1485.7526179934011,7603778
2025-02-18,1505.3665771484375,1520.0769997264354,1490.6561545704399,1520.0769997264354,5362376
2025-02-19,1510.27001953125,1515.1734936206371,1495.5595972630886,1505.3665454418629,4447177
2025-02-20,1471.042236328125,1515.1735034179687,1471.042236328125,1515.1735034179687,6855773
2025-02-21,1480.8492431640625,1495.559666109401,1461.2353459036112,1471.0422945338369,5655119
2025-02-24,1515.1734619140625,1515.1734619140625,1466.1387220462934,1471.0421960330702,6371982
2025-02-25,1520.0770263671875,1529.883974924395,1480.8492321383567,1495.5596549741683,7905273
2025-02-26,1529.8839111328125,1544.5943333552434,1495.5595926138071,1524.980437058669,7032006
2025-02-27,1485.752685546875,1544.594376063583,1485.752685546875,1524.9804792246803,10335277
2025-03-03,1441.6214599609375,1466.1388317289807,1436.717985607329,1461.2353573753721,10588492
2025-03-04,1475.9456787109375,1480.8491527265885,1407.2970424918242,1407.2970424918242,7871467
2025-03-05,1475.9456787109375,1500.4630487891923,1461.2352566639847,1475.9456787109375,6356979
2025-03-06,1466.1387939453125,1480.849216627038,1456.3318454908288,1475.9457423997962,3089136
2025-03-07,1436.7178955078125,1456.3317916922194,1422.0074733695071,1446.5248436000159,5464123
2025-03-10,1368.0693359375,1431.8145021281362,1368.0693359375,1422.007553483423,9828231
2025-03-11,1358.2623291015625,1363.1658032138425,1294.5171656419225,1294.5171656419225,10078176
2025-03-12,1382.7796630859375,1397.49008503366,1348.4553452079176,1348.4553452079176,7914116
2025-03-13,1363.165771484375,1412.2005114658273,1363.165771484375,1402.3935634695367,6948447
2025-03-14,1372.9727783203125,1402.3936235700335,1363.1658299037388,1372.9727783203125,7153832
2025-03-17,1397.4901123046875,1412.2005345394737,1387.6831641481633,1387.6831641481633,4878893
2025-03-18,1446.52490234375,1471.0422735699153,1417.1040568723517,1422.0075311175847,10224305
2025-03-19,1436.7178955078125,1485.75263596883,1431.8144214617107,1471.0422138305246,7855359
2025-03-20,1456.331787109375,1471.042209201389,1436.7178909866898,1466.1387351707176,6419295
2025-03-21,1451.4283447265625,1471.0422412769215,1446.5248705889728,1466.1387671393318,4597519
2025-03-24,1451.4283447265625,1475.9457154145111,1451.4283447265625,1471.0422412769215,3925730
2025-03-25,1495.5595703125,1510.2699923155737,1475.9456743084017,1475.9456743084017,7987673
2025-03-26,1485.752685546875,1510.2700565955033,1485.752685546875,1505.3665823857777,3637846
2025-03-27,1456.331787109375,1480.8491572627315,1451.4283130787037,1471.042209201389,4779867
2025-03-28,1436.7178955078125,1466.138739784423,1426.910947415609,1441.6213695539143,4529681
2025-03-31,1363.165771484375,1412.2005114658273,1363.165771484375,1392.5866154732464,7884707
2025-04-01,1431.814453125,1431.814453125,1382.7797115796234,1382.7797115796234,6469737
2025-04-02,1407.297119140625,1431.8144905542247,1407.297119140625,1431.8144905542247,4501455
2025-04-07,1269.999755859375,1269.999755859375,1269.999755859375,1269.999755859375,1801849
2025-04-08,1235.675537109375,1274.903331938244,1201.3512166341147,1230.7720627557665,18444110
2025-04-09,1162.1234130859375,1230.7720535213937,1117.9921442345728,1225.8685792045753,19089246
2025-04-10,1274.9033203125,1274.9033203125,1274.9033203125,1274.9033203125,1930024
2025-04-11,1358.2623291015625,1368.0692773261226,1225.8685280700022,1255.2893727436824,16846917
2025-04-14,1372.9727783203125,1397.4901493617467,1358.262355695452,1382.7797267368862,12574667
